,jnr_sm_id,lead_id,lead_stage,call_done_date,call_status,call_reason
759,JNR1008MG,USR1145,lead,1/6/2022,successful,demo_not_attended
760,JNR1008MG,USR1145,awareness,1/6/2022,successful,post_demo_followup
761,JNR1008MG,USR1145,consideration,1/6/2022,successful,interested_for_conversion
762,JNR1008MG,USR1145,awareness,1/6/2022,successful,followup_for_consideration
763,JNR1008MG,USR1146,lead,1/8/2022,successful,lead_introduction
764,JNR1008MG,USR1146,lead,1/8/2022,successful,demo_schedule
765,JNR1008MG,USR1146,lead,1/9/2022,unsuccessful,demo_not_attended
766,JNR1008MG,USR1146,lead,1/9/2022,successful,demo_not_attended
767,JNR1008MG,USR1147,lead,1/8/2022,successful,lead_introduction
768,JNR1008MG,USR1147,lead,1/8/2022,successful,demo_schedule
769,JNR1008MG,USR1147,lead,1/10/2022,successful,demo_not_attended
770,JNR1008MG,USR1147,awareness,1/10/2022,successful,post_demo_followup
771,JNR1008MG,USR1147,consideration,1/10/2022,successful,interested_for_conversion
772,JNR1008MG,USR1147,consideration,1/10/2022,unsuccessful,followup_for_conversion
773,JNR1008MG,USR1147,consideration,1/10/2022,successful,followup_for_conversion
774,JNR1008MG,USR1148,lead,1/8/2022,unsuccessful,lead_introduction
775,JNR1008MG,USR1148,lead,1/8/2022,successful,lead_introduction
776,JNR1008MG,USR1148,lead,1/8/2022,successful,demo_schedule
777,JNR1008MG,USR1148,lead,1/8/2022,successful,demo_not_attended
778,JNR1008MG,USR1149,lead,1/8/2022,successful,lead_introduction
779,JNR1008MG,USR1149,lead,1/8/2022,successful,demo_schedule
780,JNR1008MG,USR1149,lead,1/8/2022,successful,demo_not_attended
781,JNR1008MG,USR1150,lead,1/8/2022,unsuccessful,lead_introduction
782,JNR1008MG,USR1150,lead,1/9/2022,successful,lead_introduction
783,JNR1008MG,USR1150,lead,1/9/2022,successful,demo_schedule
784,JNR1008MG,USR1150,lead,1/14/2022,successful,demo_not_attended
785,JNR1008MG,USR1150,awareness,1/14/2022,successful,post_demo_followup
786,JNR1008MG,USR1151,lead,1/15/2022,successful,lead_introduction
787,JNR1008MG,USR1151,lead,1/17/2022,successful,demo_schedule
788,JNR1008MG,USR1151,lead,1/20/2022,unsuccessful,demo_not_attended
789,JNR1008MG,USR1151,lead,1/20/2022,successful,demo_not_attended
790,JNR1008MG,USR1151,awareness,1/20/2022,successful,post_demo_followup
791,JNR1008MG,USR1151,consideration,1/20/2022,successful,interested_for_conversion
792,JNR1008MG,USR1151,consideration,1/20/2022,successful,followup_for_conversion
793,JNR1008MG,USR1152,lead,1/15/2022,successful,lead_introduction
794,JNR1008MG,USR1152,lead,1/16/2022,successful,demo_schedule
795,JNR1008MG,USR1152,lead,1/17/2022,successful,demo_not_attended
796,JNR1008MG,USR1152,awareness,1/17/2022,successful,post_demo_followup
797,JNR1008MG,USR1152,consideration,1/17/2022,successful,interested_for_conversion
798,JNR1008MG,USR1152,consideration,1/17/2022,unsuccessful,followup_for_conversion
799,JNR1008MG,USR1152,consideration,1/17/2022,successful,followup_for_conversion
800,JNR1008MG,USR1152,conversion,1/17/2022,successful,successful_conversion
801,JNR1008MG,USR1153,lead,1/17/2022,unsuccessful,lead_introduction
802,JNR1008MG,USR1153,lead,1/18/2022,successful,lead_introduction
803,JNR1008MG,USR1153,lead,1/19/2022,unsuccessful,demo_schedule
804,JNR1008MG,USR1153,lead,1/20/2022,successful,demo_schedule
805,JNR1008MG,USR1153,lead,1/21/2022,successful,demo_not_attended
806,JNR1008MG,USR1153,awareness,1/21/2022,successful,post_demo_followup
807,JNR1008MG,USR1153,consideration,1/21/2022,successful,interested_for_conversion
808,JNR1008MG,USR1153,consideration,1/21/2022,successful,followup_for_conversion
809,JNR1008MG,USR1153,conversion,1/21/2022,successful,successful_conversion
810,JNR1008MG,USR1154,lead,1/17/2022,successful,lead_introduction
811,JNR1008MG,USR1154,lead,1/19/2022,successful,demo_schedule
812,JNR1008MG,USR1154,lead,1/19/2022,successful,demo_not_attended
813,JNR1008MG,USR1155,lead,1/15/2022,unsuccessful,lead_introduction
814,JNR1008MG,USR1155,lead,1/16/2022,successful,lead_introduction
815,JNR1008MG,USR1155,lead,1/17/2022,successful,demo_schedule
816,JNR1008MG,USR1155,lead,1/18/2022,successful,demo_not_attended
817,JNR1008MG,USR1155,awareness,1/18/2022,successful,post_demo_followup
818,JNR1008MG,USR1156,lead,2/19/2022,successful,lead_introduction
819,JNR1008MG,USR1156,lead,2/20/2022,successful,demo_schedule
820,JNR1008MG,USR1156,lead,2/20/2022,unsuccessful,demo_not_attended
821,JNR1008MG,USR1156,lead,2/20/2022,successful,demo_not_attended
822,JNR1008MG,USR1157,lead,2/19/2022,successful,lead_introduction
823,JNR1008MG,USR1157,lead,2/21/2022,successful,demo_schedule
824,JNR1008MG,USR1157,lead,2/23/2022,unsuccessful,demo_not_attended
825,JNR1008MG,USR1157,lead,2/23/2022,successful,demo_not_attended
826,JNR1008MG,USR1157,awareness,2/23/2022,successful,post_demo_followup
827,JNR1008MG,USR1157,consideration,2/23/2022,successful,interested_for_conversion
828,JNR1008MG,USR1157,consideration,2/23/2022,unsuccessful,interested_for_conversion
829,JNR1008MG,USR1157,consideration,2/23/2022,successful,followup_for_conversion
830,JNR1008MG,USR1158,lead,2/19/2022,unsuccessful,lead_introduction
831,JNR1008MG,USR1158,lead,2/19/2022,successful,lead_introduction
832,JNR1008MG,USR1158,lead,2/19/2022,successful,demo_schedule
833,JNR1008MG,USR1158,lead,2/22/2022,successful,demo_not_attended
834,JNR1008MG,USR1158,awareness,2/22/2022,successful,post_demo_followup
835,JNR1008MG,USR1159,lead,2/19/2022,successful,lead_introduction
836,JNR1008MG,USR1159,lead,2/21/2022,successful,demo_schedule
837,JNR1008MG,USR1159,lead,2/21/2022,successful,demo_not_attended
838,JNR1008MG,USR1160,lead,2/19/2022,unsuccessful,lead_introduction
839,JNR1008MG,USR1160,lead,2/20/2022,successful,lead_introduction
840,JNR1008MG,USR1160,lead,2/21/2022,successful,demo_schedule
841,JNR1008MG,USR1160,lead,2/21/2022,successful,demo_not_attended
842,JNR1009MG,USR1161,lead,1/3/2022,successful,lead_introduction
843,JNR1009MG,USR1161,lead,1/4/2022,successful,demo_schedule
844,JNR1009MG,USR1161,lead,1/4/2022,unsuccessful,demo_not_attended
845,JNR1009MG,USR1161,lead,1/4/2022,successful,demo_not_attended
846,JNR1009MG,USR1162,lead,1/4/2022,successful,lead_introduction
847,JNR1009MG,USR1162,lead,1/6/2022,successful,demo_schedule
848,JNR1009MG,USR1162,lead,1/7/2022,unsuccessful,demo_not_attended
849,JNR1009MG,USR1162,lead,1/7/2022,successful,demo_not_attended
850,JNR1009MG,USR1162,awareness,1/7/2022,successful,post_demo_followup
851,JNR1009MG,USR1162,consideration,1/7/2022,successful,interested_for_conversion
852,JNR1009MG,USR1162,consideration,1/7/2022,unsuccessful,followup_for_conversion
853,JNR1009MG,USR1162,consideration,1/7/2022,successful,followup_for_conversion
854,JNR1009MG,USR1163,lead,1/5/2022,unsuccessful,lead_introduction
855,JNR1009MG,USR1163,lead,1/6/2022,successful,lead_introduction
856,JNR1009MG,USR1163,lead,1/8/2022,successful,demo_schedule
857,JNR1009MG,USR1163,lead,1/9/2022,successful,demo_not_attended
858,JNR1009MG,USR1163,awareness,1/9/2022,successful,post_demo_followup
859,JNR1009MG,USR1164,lead,1/7/2022,successful,lead_introduction
860,JNR1009MG,USR1164,lead,1/8/2022,successful,demo_schedule
861,JNR1009MG,USR1164,lead,1/8/2022,successful,demo_not_attended
862,JNR1009MG,USR1165,lead,1/1/2022,unsuccessful,lead_introduction
863,JNR1009MG,USR1165,lead,1/2/2022,successful,lead_introduction
864,JNR1009MG,USR1165,lead,1/3/2022,successful,demo_schedule
865,JNR1009MG,USR1165,lead,1/3/2022,successful,demo_not_attended
866,JNR1009MG,USR1166,lead,1/8/2022,successful,lead_introduction
867,JNR1009MG,USR1166,lead,1/10/2022,successful,demo_schedule
868,JNR1009MG,USR1166,lead,1/10/2022,unsuccessful,demo_not_attended
869,JNR1009MG,USR1166,lead,1/10/2022,successful,demo_not_attended
870,JNR1009MG,USR1167,lead,1/8/2022,successful,lead_introduction
871,JNR1009MG,USR1167,lead,1/10/2022,successful,demo_schedule
872,JNR1009MG,USR1167,lead,1/10/2022,successful,demo_not_attended
873,JNR1009MG,USR1167,awareness,1/10/2022,successful,post_demo_followup
874,JNR1009MG,USR1167,consideration,1/10/2022,successful,interested_for_conversion
875,JNR1009MG,USR1167,consideration,1/10/2022,unsuccessful,followup_for_conversion
876,JNR1009MG,USR1167,consideration,1/10/2022,successful,followup_for_conversion
877,JNR1009MG,USR1168,lead,1/8/2022,unsuccessful,lead_introduction
878,JNR1009MG,USR1168,lead,1/8/2022,successful,lead_introduction
879,JNR1009MG,USR1168,lead,1/9/2022,successful,demo_schedule
880,JNR1009MG,USR1168,lead,1/9/2022,successful,demo_not_attended
881,JNR1009MG,USR1169,lead,1/8/2022,successful,lead_introduction
882,JNR1009MG,USR1169,lead,1/9/2022,successful,demo_schedule
883,JNR1009MG,USR1169,lead,1/9/2022,successful,demo_not_attended
884,JNR1009MG,USR1170,lead,1/8/2022,unsuccessful,lead_introduction
885,JNR1009MG,USR1170,lead,1/9/2022,successful,lead_introduction
886,JNR1009MG,USR1170,lead,1/11/2022,successful,demo_schedule
887,JNR1009MG,USR1170,lead,1/14/2022,successful,demo_not_attended
888,JNR1009MG,USR1170,awareness,1/14/2022,successful,post_demo_followup
889,JNR1009MG,USR1171,lead,1/17/2022,successful,lead_introduction
890,JNR1009MG,USR1171,lead,1/17/2022,successful,demo_schedule
891,JNR1009MG,USR1171,lead,1/20/2022,unsuccessful,demo_not_attended
892,JNR1009MG,USR1171,lead,1/20/2022,successful,demo_not_attended
893,JNR1009MG,USR1171,awareness,1/20/2022,successful,post_demo_followup
894,JNR1009MG,USR1171,consideration,1/20/2022,successful,interested_for_conversion
895,JNR1009MG,USR1171,consideration,1/20/2022,successful,followup_for_conversion
896,JNR1009MG,USR1172,lead,1/18/2022,successful,lead_introduction
897,JNR1009MG,USR1172,lead,1/20/2022,successful,demo_schedule
898,JNR1009MG,USR1172,lead,1/21/2022,successful,demo_not_attended
899,JNR1009MG,USR1172,awareness,1/21/2022,successful,post_demo_followup
900,JNR1009MG,USR1172,consideration,1/21/2022,successful,interested_for_conversion
901,JNR1009MG,USR1172,consideration,1/21/2022,successful,followup_for_conversion
902,JNR1009MG,USR1172,conversion,1/21/2022,successful,successful_conversion
903,JNR1009MG,USR1173,lead,1/17/2022,unsuccessful,lead_introduction
904,JNR1009MG,USR1173,lead,1/18/2022,successful,lead_introduction
905,JNR1009MG,USR1173,lead,1/19/2022,unsuccessful,demo_schedule
906,JNR1009MG,USR1173,lead,1/19/2022,successful,demo_schedule
907,JNR1009MG,USR1173,lead,1/19/2022,successful,demo_not_attended
908,JNR1009MG,USR1173,awareness,1/19/2022,successful,post_demo_followup
909,JNR1009MG,USR1173,consideration,1/19/2022,successful,interested_for_conversion
910,JNR1009MG,USR1173,consideration,1/19/2022,successful,followup_for_conversion
911,JNR1009MG,USR1173,conversion,1/19/2022,successful,successful_conversion
912,JNR1009MG,USR1174,lead,1/17/2022,successful,lead_introduction
913,JNR1009MG,USR1174,lead,1/19/2022,successful,demo_schedule
914,JNR1009MG,USR1174,lead,1/19/2022,successful,demo_not_attended
915,JNR1009MG,USR1175,lead,1/15/2022,unsuccessful,lead_introduction
916,JNR1009MG,USR1175,lead,1/16/2022,successful,lead_introduction
917,JNR1009MG,USR1175,lead,1/16/2022,successful,demo_schedule
918,JNR1009MG,USR1175,lead,1/18/2022,successful,demo_not_attended
919,JNR1009MG,USR1175,awareness,1/18/2022,successful,post_demo_followup
920,JNR1009MG,USR1176,lead,2/21/2022,successful,lead_introduction
921,JNR1009MG,USR1176,lead,2/23/2022,successful,demo_schedule
922,JNR1009MG,USR1176,lead,2/23/2022,unsuccessful,demo_not_attended
923,JNR1009MG,USR1176,lead,2/24/2022,unsuccessful,demo_not_attended
924,JNR1009MG,USR1176,lead,2/24/2022,successful,demo_not_attended
925,JNR1009MG,USR1177,lead,2/22/2022,successful,lead_introduction
926,JNR1009MG,USR1177,lead,2/23/2022,successful,demo_schedule
927,JNR1009MG,USR1177,lead,2/23/2022,unsuccessful,demo_not_attended
928,JNR1009MG,USR1177,lead,2/23/2022,successful,demo_not_attended
929,JNR1009MG,USR1177,awareness,2/23/2022,successful,post_demo_followup
930,JNR1009MG,USR1177,consideration,2/23/2022,successful,interested_for_conversion
931,JNR1009MG,USR1177,consideration,2/23/2022,successful,followup_for_conversion
932,JNR1009MG,USR1178,lead,2/23/2022,unsuccessful,lead_introduction
933,JNR1009MG,USR1178,lead,2/24/2022,successful,lead_introduction
934,JNR1009MG,USR1178,lead,2/25/2022,successful,demo_schedule
935,JNR1009MG,USR1178,lead,2/26/2022,successful,demo_not_attended
936,JNR1009MG,USR1178,awareness,2/26/2022,successful,post_demo_followup
937,JNR1009MG,USR1179,lead,2/25/2022,successful,lead_introduction
938,JNR1009MG,USR1179,lead,2/27/2022,successful,demo_schedule
939,JNR1009MG,USR1179,lead,2/28/2022,successful,demo_not_attended
940,JNR1009MG,USR1180,lead,2/19/2022,unsuccessful,lead_introduction
941,JNR1009MG,USR1180,lead,2/20/2022,successful,lead_introduction
942,JNR1009MG,USR1180,lead,2/22/2022,successful,demo_schedule
943,JNR1009MG,USR1180,lead,2/23/2022,successful,demo_not_attended
944,JNR1010MG,USR1181,lead,1/1/2022,successful,lead_introduction
945,JNR1010MG,USR1181,lead,1/2/2022,successful,demo_schedule
946,JNR1010MG,USR1181,lead,1/3/2022,unsuccessful,demo_not_attended
947,JNR1010MG,USR1181,lead,1/3/2022,successful,demo_not_attended
948,JNR1010MG,USR1182,lead,1/1/2022,successful,lead_introduction
949,JNR1010MG,USR1182,lead,1/2/2022,successful,demo_schedule
950,JNR1010MG,USR1182,lead,1/7/2022,unsuccessful,demo_not_attended
951,JNR1010MG,USR1182,lead,1/7/2022,successful,demo_not_attended
952,JNR1010MG,USR1182,awareness,1/7/2022,successful,post_demo_followup
953,JNR1010MG,USR1182,consideration,1/8/2022,successful,interested_for_conversion
954,JNR1010MG,USR1182,consideration,1/8/2022,successful,followup_for_conversion
955,JNR1010MG,USR1182,conversion,1/8/2022,successful,successful_conversion
956,JNR1010MG,USR1183,lead,1/1/2022,unsuccessful,lead_introduction
957,JNR1010MG,USR1183,lead,1/1/2022,successful,lead_introduction
958,JNR1010MG,USR1183,lead,1/3/2022,successful,demo_schedule
959,JNR1010MG,USR1183,lead,1/4/2022,successful,demo_not_attended
960,JNR1010MG,USR1183,awareness,1/4/2022,successful,post_demo_followup
961,JNR1010MG,USR1183,consideration,1/5/2022,successful,interested_for_conversion
962,JNR1010MG,USR1183,consideration,1/5/2022,successful,followup_for_conversion
963,JNR1010MG,USR1183,conversion,1/5/2022,successful,successful_conversion
964,JNR1010MG,USR1184,lead,1/2/2022,successful,lead_introduction
965,JNR1010MG,USR1184,lead,1/4/2022,successful,demo_schedule
966,JNR1010MG,USR1184,lead,1/5/2022,successful,demo_not_attended
967,JNR1010MG,USR1185,lead,1/3/2022,unsuccessful,lead_introduction
968,JNR1010MG,USR1185,lead,1/4/2022,successful,lead_introduction
969,JNR1010MG,USR1185,lead,1/5/2022,successful,demo_schedule
970,JNR1010MG,USR1185,lead,1/6/2022,successful,demo_not_attended
971,JNR1010MG,USR1185,awareness,1/6/2022,successful,post_demo_followup
972,JNR1010MG,USR1185,consideration,1/6/2022,successful,interested_for_conversion
973,JNR1010MG,USR1185,awareness,1/6/2022,successful,followup_for_consideration
974,JNR1010MG,USR1186,lead,1/8/2022,successful,lead_introduction
975,JNR1010MG,USR1186,lead,1/9/2022,successful,demo_schedule
976,JNR1010MG,USR1186,lead,1/10/2022,unsuccessful,demo_not_attended
977,JNR1010MG,USR1186,lead,1/10/2022,successful,demo_not_attended
978,JNR1010MG,USR1187,lead,1/8/2022,successful,lead_introduction
979,JNR1010MG,USR1187,lead,1/10/2022,successful,demo_schedule
980,JNR1010MG,USR1187,lead,1/10/2022,successful,demo_not_attended
981,JNR1010MG,USR1187,awareness,1/10/2022,successful,post_demo_followup
982,JNR1010MG,USR1187,consideration,1/11/2022,successful,interested_for_conversion
983,JNR1010MG,USR1187,consideration,1/11/2022,successful,followup_for_conversion
984,JNR1010MG,USR1188,lead,1/8/2022,unsuccessful,lead_introduction
985,JNR1010MG,USR1188,lead,1/8/2022,successful,lead_introduction
986,JNR1010MG,USR1188,lead,1/8/2022,successful,demo_schedule
987,JNR1010MG,USR1188,lead,1/9/2022,successful,demo_not_attended
988,JNR1010MG,USR1189,lead,1/8/2022,successful,lead_introduction
989,JNR1010MG,USR1189,lead,1/10/2022,successful,demo_schedule
990,JNR1010MG,USR1189,lead,1/11/2022,successful,demo_not_attended
991,JNR1010MG,USR1190,lead,1/8/2022,unsuccessful,lead_introduction
992,JNR1010MG,USR1190,lead,1/9/2022,successful,lead_introduction
993,JNR1010MG,USR1190,lead,1/10/2022,successful,demo_schedule
994,JNR1010MG,USR1190,lead,1/14/2022,successful,demo_not_attended
995,JNR1010MG,USR1190,awareness,1/14/2022,successful,post_demo_followup
996,JNR1010MG,USR1191,lead,1/15/2022,successful,lead_introduction
997,JNR1010MG,USR1191,lead,1/16/2022,successful,demo_schedule
998,JNR1010MG,USR1191,lead,1/20/2022,unsuccessful,demo_not_attended
999,JNR1010MG,USR1191,lead,1/20/2022,successful,demo_not_attended
1000,JNR1010MG,USR1191,awareness,1/20/2022,successful,post_demo_followup
1001,JNR1010MG,USR1191,consideration,1/21/2022,successful,interested_for_conversion
1002,JNR1010MG,USR1191,consideration,1/21/2022,successful,followup_for_conversion
1003,JNR1010MG,USR1192,lead,1/15/2022,successful,lead_introduction
1004,JNR1010MG,USR1192,lead,1/17/2022,successful,demo_schedule
1005,JNR1010MG,USR1192,lead,1/17/2022,successful,demo_not_attended
1006,JNR1010MG,USR1192,awareness,1/17/2022,successful,post_demo_followup
1007,JNR1010MG,USR1192,consideration,1/18/2022,successful,interested_for_conversion
1008,JNR1010MG,USR1192,consideration,1/18/2022,successful,followup_for_conversion
1009,JNR1010MG,USR1192,conversion,1/18/2022,successful,successful_conversion
1010,JNR1010MG,USR1193,lead,1/17/2022,unsuccessful,lead_introduction
1011,JNR1010MG,USR1193,lead,1/18/2022,successful,lead_introduction
1012,JNR1010MG,USR1193,lead,1/18/2022,unsuccessful,demo_schedule
1013,JNR1010MG,USR1193,lead,1/20/2022,successful,demo_schedule
1014,JNR1010MG,USR1193,lead,1/21/2022,successful,demo_not_attended
1015,JNR1010MG,USR1193,awareness,1/21/2022,successful,post_demo_followup
1016,JNR1010MG,USR1193,consideration,1/22/2022,successful,interested_for_conversion
1017,JNR1010MG,USR1193,consideration,1/22/2022,successful,followup_for_conversion
1018,JNR1010MG,USR1193,conversion,1/22/2022,successful,successful_conversion
1019,JNR1010MG,USR1194,lead,1/17/2022,successful,lead_introduction
1020,JNR1010MG,USR1194,lead,1/18/2022,successful,demo_schedule
1021,JNR1010MG,USR1194,lead,1/19/2022,successful,demo_not_attended
1022,JNR1010MG,USR1195,lead,1/15/2022,unsuccessful,lead_introduction
1023,JNR1010MG,USR1195,lead,1/16/2022,successful,lead_introduction
1024,JNR1010MG,USR1195,lead,1/17/2022,successful,demo_schedule
1025,JNR1010MG,USR1195,lead,1/18/2022,successful,demo_not_attended
1026,JNR1010MG,USR1195,awareness,1/18/2022,successful,post_demo_followup
1027,JNR1010MG,USR1196,lead,2/19/2022,successful,lead_introduction
1028,JNR1010MG,USR1196,lead,2/21/2022,successful,demo_schedule
1029,JNR1010MG,USR1196,lead,2/22/2022,unsuccessful,demo_not_attended
1030,JNR1010MG,USR1196,lead,2/22/2022,successful,demo_not_attended
1031,JNR1010MG,USR1197,lead,2/19/2022,successful,lead_introduction
1032,JNR1010MG,USR1197,lead,2/21/2022,successful,demo_schedule
1033,JNR1010MG,USR1197,lead,2/23/2022,unsuccessful,demo_not_attended
1034,JNR1010MG,USR1197,lead,2/23/2022,successful,demo_not_attended
1035,JNR1010MG,USR1197,awareness,2/23/2022,successful,post_demo_followup
1036,JNR1010MG,USR1197,consideration,2/24/2022,successful,interested_for_conversion
1037,JNR1010MG,USR1197,consideration,2/24/2022,successful,followup_for_conversion
1038,JNR1010MG,USR1198,lead,2/19/2022,unsuccessful,lead_introduction
1039,JNR1010MG,USR1198,lead,2/19/2022,successful,lead_introduction
1040,JNR1010MG,USR1198,lead,2/20/2022,successful,demo_schedule
1041,JNR1010MG,USR1198,lead,2/22/2022,successful,demo_not_attended
1042,JNR1010MG,USR1198,awareness,2/22/2022,successful,post_demo_followup
1043,JNR1010MG,USR1199,lead,2/19/2022,successful,lead_introduction
1044,JNR1010MG,USR1199,lead,2/20/2022,successful,demo_schedule
1045,JNR1010MG,USR1199,lead,2/21/2022,successful,demo_not_attended
1046,JNR1010MG,USR1200,lead,2/19/2022,unsuccessful,lead_introduction
1047,JNR1010MG,USR1200,lead,2/20/2022,successful,lead_introduction
1048,JNR1010MG,USR1200,lead,2/22/2022,successful,demo_schedule
1049,JNR1010MG,USR1200,lead,2/23/2022,successful,demo_not_attended
1050,JNR1011MG,USR1201,lead,1/1/2022,successful,lead_introduction
1051,JNR1011MG,USR1201,lead,1/3/2022,successful,demo_schedule
1052,JNR1011MG,USR1201,lead,1/4/2022,unsuccessful,demo_not_attended
1053,JNR1011MG,USR1201,lead,1/4/2022,successful,demo_not_attended
1054,JNR1011MG,USR1202,lead,1/1/2022,successful,lead_introduction
1055,JNR1011MG,USR1202,lead,1/2/2022,successful,demo_schedule
1056,JNR1011MG,USR1202,lead,1/5/2022,unsuccessful,demo_not_attended
1057,JNR1011MG,USR1202,lead,1/5/2022,successful,demo_not_attended
1058,JNR1011MG,USR1202,awareness,1/5/2022,successful,post_demo_followup
1059,JNR1011MG,USR1202,consideration,1/6/2022,successful,interested_for_conversion
1060,JNR1011MG,USR1202,consideration,1/6/2022,successful,followup_for_conversion
1061,JNR1011MG,USR1203,lead,1/1/2022,unsuccessful,lead_introduction
1062,JNR1011MG,USR1203,lead,1/1/2022,successful,lead_introduction
1063,JNR1011MG,USR1203,lead,1/2/2022,successful,demo_schedule
1064,JNR1011MG,USR1203,lead,1/5/2022,successful,demo_not_attended
1065,JNR1011MG,USR1203,awareness,1/5/2022,successful,post_demo_followup
1066,JNR1011MG,USR1204,lead,1/1/2022,successful,lead_introduction
1067,JNR1011MG,USR1204,lead,1/3/2022,successful,demo_schedule
1068,JNR1011MG,USR1204,lead,1/4/2022,successful,demo_not_attended
1069,JNR1011MG,USR1205,lead,1/1/2022,unsuccessful,lead_introduction
1070,JNR1011MG,USR1205,lead,1/2/2022,successful,lead_introduction
1071,JNR1011MG,USR1205,lead,1/2/2022,successful,demo_schedule
1072,JNR1011MG,USR1205,lead,1/3/2022,successful,demo_not_attended
1073,JNR1011MG,USR1206,lead,1/10/2022,successful,lead_introduction
1074,JNR1011MG,USR1206,lead,1/12/2022,successful,demo_schedule
1075,JNR1011MG,USR1206,lead,1/13/2022,unsuccessful,demo_not_attended
1076,JNR1011MG,USR1206,lead,1/13/2022,successful,demo_not_attended
1077,JNR1011MG,USR1207,lead,1/11/2022,successful,lead_introduction
1078,JNR1011MG,USR1207,lead,1/12/2022,successful,demo_schedule
1079,JNR1011MG,USR1207,lead,1/13/2022,successful,demo_not_attended
1080,JNR1011MG,USR1207,awareness,1/13/2022,successful,post_demo_followup
1081,JNR1011MG,USR1207,consideration,1/14/2022,successful,interested_for_conversion
1082,JNR1011MG,USR1207,consideration,1/14/2022,successful,followup_for_conversion
1083,JNR1011MG,USR1208,lead,1/12/2022,unsuccessful,lead_introduction
1084,JNR1011MG,USR1208,lead,1/13/2022,successful,lead_introduction
1085,JNR1011MG,USR1208,lead,1/14/2022,successful,demo_schedule
1086,JNR1011MG,USR1208,lead,1/15/2022,successful,demo_not_attended
1087,JNR1011MG,USR1209,lead,1/14/2022,successful,lead_introduction
1088,JNR1011MG,USR1209,lead,1/16/2022,successful,demo_schedule
1089,JNR1011MG,USR1209,lead,1/17/2022,successful,demo_not_attended
1090,JNR1011MG,USR1210,lead,1/15/2022,unsuccessful,lead_introduction
1091,JNR1011MG,USR1210,lead,1/16/2022,successful,lead_introduction
1092,JNR1011MG,USR1210,lead,1/16/2022,successful,demo_schedule
1093,JNR1011MG,USR1210,lead,1/17/2022,successful,demo_not_attended
1094,JNR1011MG,USR1210,awareness,1/17/2022,successful,post_demo_followup
1095,JNR1011MG,USR1211,lead,1/24/2022,successful,lead_introduction
1096,JNR1011MG,USR1211,lead,1/26/2022,successful,demo_schedule
1097,JNR1011MG,USR1211,lead,1/27/2022,unsuccessful,demo_not_attended
1098,JNR1011MG,USR1211,lead,1/27/2022,successful,demo_not_attended
1099,JNR1011MG,USR1211,awareness,1/27/2022,successful,post_demo_followup
1100,JNR1011MG,USR1211,consideration,1/28/2022,successful,interested_for_conversion
1101,JNR1011MG,USR1211,consideration,1/28/2022,unsuccessful,followup_for_conversion
1102,JNR1011MG,USR1211,consideration,1/28/2022,successful,followup_for_conversion
1103,JNR1011MG,USR1212,lead,1/25/2022,successful,lead_introduction
1104,JNR1011MG,USR1212,lead,1/26/2022,successful,demo_schedule
1105,JNR1011MG,USR1212,lead,1/27/2022,successful,demo_not_attended
1106,JNR1011MG,USR1212,awareness,1/27/2022,successful,post_demo_followup
1107,JNR1011MG,USR1212,consideration,1/28/2022,successful,interested_for_conversion
1108,JNR1011MG,USR1212,consideration,1/28/2022,successful,followup_for_conversion
1109,JNR1011MG,USR1212,conversion,1/28/2022,successful,successful_conversion
1110,JNR1011MG,USR1213,lead,1/17/2022,unsuccessful,lead_introduction
1111,JNR1011MG,USR1213,lead,1/18/2022,successful,lead_introduction
1112,JNR1011MG,USR1213,lead,1/19/2022,unsuccessful,demo_schedule
1113,JNR1011MG,USR1213,lead,1/20/2022,successful,demo_schedule
1114,JNR1011MG,USR1213,lead,1/21/2022,successful,demo_not_attended
1115,JNR1011MG,USR1213,awareness,1/21/2022,successful,post_demo_followup
1116,JNR1011MG,USR1213,consideration,1/22/2022,successful,interested_for_conversion
1117,JNR1011MG,USR1213,consideration,1/22/2022,unsuccessful,followup_for_conversion
1118,JNR1011MG,USR1213,consideration,1/22/2022,successful,followup_for_conversion
1119,JNR1011MG,USR1213,conversion,1/22/2022,successful,successful_conversion
1120,JNR1011MG,USR1214,lead,1/17/2022,successful,lead_introduction
1121,JNR1011MG,USR1214,lead,1/19/2022,successful,demo_schedule
1122,JNR1011MG,USR1214,lead,1/20/2022,successful,demo_not_attended
1123,JNR1011MG,USR1215,lead,1/15/2022,unsuccessful,lead_introduction
1124,JNR1011MG,USR1215,lead,1/16/2022,successful,lead_introduction
1125,JNR1011MG,USR1215,lead,1/17/2022,successful,demo_schedule
1126,JNR1011MG,USR1215,lead,1/18/2022,successful,demo_not_attended
1127,JNR1011MG,USR1215,awareness,1/18/2022,successful,post_demo_followup
1128,JNR1011MG,USR1216,lead,2/19/2022,successful,lead_introduction
1129,JNR1011MG,USR1216,lead,2/20/2022,successful,demo_schedule
1130,JNR1011MG,USR1216,lead,2/21/2022,unsuccessful,demo_not_attended
1131,JNR1011MG,USR1216,lead,2/21/2022,successful,demo_not_attended
1132,JNR1011MG,USR1217,lead,2/19/2022,successful,lead_introduction
1133,JNR1011MG,USR1217,lead,2/21/2022,successful,demo_schedule
1134,JNR1011MG,USR1217,lead,2/23/2022,unsuccessful,demo_not_attended
1135,JNR1011MG,USR1217,lead,2/23/2022,successful,demo_not_attended
